OrderID;CusomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10645;34;4;1997-08-26 13:02:00.0000000;1997-09-23 00:00:00.0000000;1997-09-02 00:00:00.0000000;1;12.41;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10646;37;9;1997-08-27 08:10:00.0000000;1997-10-08 00:00:00.0000000;1997-09-03 00:00:00.0000000;3;142.33;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10647;63;4;1997-08-27 08:29:00.0000000;1997-09-10 00:00:00.0000000;1997-09-03 00:00:00.0000000;2;45.54;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10648;69;5;1997-08-28 16:52:00.0000000;1997-10-09 00:00:00.0000000;1997-09-09 00:00:00.0000000;2;14.25;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10649;51;5;1997-08-28 16:55:00.0000000;1997-09-25 00:00:00.0000000;1997-08-29 00:00:00.0000000;3;6.20;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
10650;21;5;1997-08-29 08:05:00.0000000;1997-09-26 00:00:00.0000000;1997-09-03 00:00:00.0000000;3;176.81;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
10651;88;8;1997-09-01 09:07:00.0000000;1997-09-29 00:00:00.0000000;1997-09-11 00:00:00.0000000;2;20.60;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;NULL;70563;Germany
10652;31;4;1997-09-01 09:08:00.0000000;1997-09-29 00:00:00.0000000;1997-09-08 00:00:00.0000000;2;7.14;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10653;25;1;1997-09-02 10:00:00.0000000;1997-09-30 00:00:00.0000000;1997-09-19 00:00:00.0000000;1;93.25;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10654;5;5;1997-09-02 10:11:00.0000000;1997-09-30 00:00:00.0000000;1997-09-11 00:00:00.0000000;1;55.26;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10655;68;1;1997-09-03 12:10:00.0000000;1997-10-01 00:00:00.0000000;1997-09-11 00:00:00.0000000;2;4.41;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10656;32;6;1997-09-04 15:10:00.0000000;1997-10-02 00:00:00.0000000;1997-09-10 00:00:00.0000000;1;57.15;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10657;73;2;1997-09-04 15:27:00.0000000;1997-10-02 00:00:00.0000000;1997-09-15 00:00:00.0000000;2;352.69;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10658;65;4;1997-09-05 16:49:00.0000000;1997-10-03 00:00:00.0000000;1997-09-08 00:00:00.0000000;1;364.15;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10659;64;7;1997-09-05 17:07:00.0000000;1997-10-03 00:00:00.0000000;1997-09-10 00:00:00.0000000;2;105.81;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10660;36;8;1997-09-08 13:00:00.0000000;1997-10-06 00:00:00.0000000;1997-10-15 00:00:00.0000000;1;111.29;Hungry Coyote Import Store;City Center Plaza 516 Main St.;Elgin;OR;97827;USA
10661;37;7;1997-09-09 16:19:00.0000000;1997-10-07 00:00:00.0000000;1997-09-15 00:00:00.0000000;3;17.55;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10662;48;3;1997-09-09 16:23:00.0000000;1997-10-07 00:00:00.0000000;1997-09-18 00:00:00.0000000;2;1.28;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10663;9;2;1997-09-10 13:44:00.0000000;1997-09-24 00:00:00.0000000;1997-10-03 00:00:00.0000000;2;113.15;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10664;28;1;1997-09-10 13:53:00.0000000;1997-10-08 00:00:00.0000000;1997-09-19 00:00:00.0000000;3;1.27;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;NULL;1675;Portugal
10665;48;1;1997-09-11 09:31:00.0000000;1997-10-09 00:00:00.0000000;1997-09-17 00:00:00.0000000;2;26.31;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10666;70;7;1997-09-12 11:29:00.0000000;1997-10-10 00:00:00.0000000;1997-09-22 00:00:00.0000000;2;232.42;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
10667;20;7;1997-09-12 11:36:00.0000000;1997-10-10 00:00:00.0000000;1997-09-19 00:00:00.0000000;1;78.09;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10668;88;1;1997-09-15 12:22:00.0000000;1997-10-13 00:00:00.0000000;1997-09-23 00:00:00.0000000;2;47.22;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;NULL;70563;Germany
10669;75;2;1997-09-15 12:30:00.0000000;1997-10-13 00:00:00.0000000;1997-09-22 00:00:00.0000000;1;24.39;Simons bistro;Vinbæltet 34;Kobenhavn;NULL;1734;Denmark
10670;25;4;1997-09-16 12:47:00.0000000;1997-10-14 00:00:00.0000000;1997-09-18 00:00:00.0000000;1;203.48;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10671;26;1;1997-09-17 14:42:00.0000000;1997-10-15 00:00:00.0000000;1997-09-24 00:00:00.0000000;1;30.34;France restauration;54, rue Royale;Nantes;NULL;44000;France
10672;5;9;1997-09-17 14:50:00.0000000;1997-10-01 00:00:00.0000000;1997-09-26 00:00:00.0000000;2;95.75;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10673;92;2;1997-09-18 14:53:00.0000000;1997-10-16 00:00:00.0000000;1997-09-19 00:00:00.0000000;1;22.76;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
10674;38;4;1997-09-18 14:55:00.0000000;1997-10-16 00:00:00.0000000;1997-09-30 00:00:00.0000000;2;0.90;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10675;25;5;1997-09-19 08:35:00.0000000;1997-10-17 00:00:00.0000000;1997-09-23 00:00:00.0000000;2;31.85;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10676;82;2;1997-09-22 10:48:00.0000000;1997-10-20 00:00:00.0000000;1997-09-29 00:00:00.0000000;2;2.01;Tortuga Restaurante;Avda. Azteca 123;México D.F.;NULL;05033;Mexico
10677;3;1;1997-09-22 10:50:00.0000000;1997-10-20 00:00:00.0000000;1997-09-26 00:00:00.0000000;3;4.03;Antonio Moreno Taquería;Mataderos  2312;México D.F.;NULL;05023;Mexico
10678;73;7;1997-09-23 16:37:00.0000000;1997-10-21 00:00:00.0000000;1997-10-16 00:00:00.0000000;3;388.98;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10679;7;8;1997-09-23 16:39:00.0000000;1997-10-21 00:00:00.0000000;1997-09-30 00:00:00.0000000;3;27.94;Blondel père et fils;24, place Kléber;Strasbourg;NULL;67000;France
10680;57;1;1997-09-24 08:04:00.0000000;1997-10-22 00:00:00.0000000;1997-09-26 00:00:00.0000000;1;26.61;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10681;32;3;1997-09-25 08:40:00.0000000;1997-10-23 00:00:00.0000000;1997-09-30 00:00:00.0000000;3;76.13;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10682;3;3;1997-09-25 08:57:00.0000000;1997-10-23 00:00:00.0000000;1997-10-01 00:00:00.0000000;2;36.13;Antonio Moreno Taquería;Mataderos  2312;México D.F.;NULL;05023;Mexico
10683;18;2;1997-09-26 12:11:00.0000000;1997-10-24 00:00:00.0000000;1997-10-01 00:00:00.0000000;1;4.40;Du monde entier;67, rue des Cinquante Otages;Nantes;NULL;44000;France
10684;58;3;1997-09-26 12:24:00.0000000;1997-10-24 00:00:00.0000000;1997-09-30 00:00:00.0000000;1;145.63;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
10685;31;4;1997-09-29 12:13:00.0000000;1997-10-13 00:00:00.0000000;1997-10-03 00:00:00.0000000;2;33.75;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10686;61;2;1997-09-30 09:16:00.0000000;1997-10-28 00:00:00.0000000;1997-10-08 00:00:00.0000000;1;96.50;Piccolo und mehr;Geislweg 14;Salzburg;NULL;5020;Austria
10687;37;9;1997-09-30 09:20:00.0000000;1997-10-28 00:00:00.0000000;1997-10-30 00:00:00.0000000;2;296.43;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10688;85;4;1997-10-01 09:59:00.0000000;1997-10-15 00:00:00.0000000;1997-10-07 00:00:00.0000000;2;299.09;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10689;5;1;1997-10-01 10:00:00.0000000;1997-10-29 00:00:00.0000000;1997-10-07 00:00:00.0000000;2;13.42;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10690;34;1;1997-10-02 15:44:00.0000000;1997-10-30 00:00:00.0000000;1997-10-03 00:00:00.0000000;1;15.80;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10691;65;2;1997-10-03 09:36:00.0000000;1997-11-14 00:00:00.0000000;1997-10-22 00:00:00.0000000;2;810.05;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10692;1;4;1997-10-03 09:55:00.0000000;1997-10-31 00:00:00.0000000;1997-10-13 00:00:00.0000000;2;61.02;Alfred's Futterkiste;Obere Str. 57;Berlin;NULL;12209;Germany
10693;91;3;1997-10-06 13:10:00.0000000;1997-10-20 00:00:00.0000000;1997-10-10 00:00:00.0000000;3;139.34;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10694;65;8;1997-10-06 13:25:00.0000000;1997-11-03 00:00:00.0000000;1997-10-09 00:00:00.0000000;3;398.36;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10695;92;7;1997-10-07 08:20:00.0000000;1997-11-18 00:00:00.0000000;1997-10-14 00:00:00.0000000;1;16.72;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
10696;91;8;1997-10-08 10:02:00.0000000;1997-11-19 00:00:00.0000000;1997-10-14 00:00:00.0000000;3;102.55;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10697;47;3;1997-10-08 10:20:00.0000000;1997-11-05 00:00:00.0000000;1997-10-14 00:00:00.0000000;1;45.52;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10698;20;4;1997-10-09 16:41:00.0000000;1997-11-06 00:00:00.0000000;1997-10-17 00:00:00.0000000;1;272.47;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10699;53;3;1997-10-09 16:56:00.0000000;1997-11-06 00:00:00.0000000;1997-10-13 00:00:00.0000000;3;0.58;Morgenstern Gesundkost;Heerstr. 22;Leipzig;NULL;04179;Germany
10700;73;3;1997-10-10 13:51:00.0000000;1997-11-07 00:00:00.0000000;1997-10-16 00:00:00.0000000;1;65.10;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10701;37;6;1997-10-13 11:44:00.0000000;1997-10-27 00:00:00.0000000;1997-10-15 00:00:00.0000000;3;220.31;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10702;1;4;1997-10-13 12:00:00.0000000;1997-11-24 00:00:00.0000000;1997-10-21 00:00:00.0000000;1;23.94;Alfred's Futterkiste;Obere Str. 57;Berlin;NULL;12209;Germany
10703;24;6;1997-10-14 09:42:00.0000000;1997-11-11 00:00:00.0000000;1997-10-20 00:00:00.0000000;2;152.30;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10704;64;6;1997-10-14 09:50:00.0000000;1997-11-11 00:00:00.0000000;1997-11-07 00:00:00.0000000;1;4.78;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10705;35;9;1997-10-15 11:09:00.0000000;1997-11-12 00:00:00.0000000;1997-11-18 00:00:00.0000000;2;3.52;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10706;57;8;1997-10-16 08:32:00.0000000;1997-11-13 00:00:00.0000000;1997-10-21 00:00:00.0000000;3;135.63;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10707;4;4;1997-10-16 08:47:00.0000000;1997-10-30 00:00:00.0000000;1997-10-23 00:00:00.0000000;3;21.74;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10708;79;6;1997-10-17 15:12:00.0000000;1997-11-28 00:00:00.0000000;1997-11-05 00:00:00.0000000;2;2.96;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
10709;31;1;1997-10-17 15:30:00.0000000;1997-11-14 00:00:00.0000000;1997-11-20 00:00:00.0000000;3;210.80;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10710;27;1;1997-10-20 14:21:00.0000000;1997-11-17 00:00:00.0000000;1997-10-23 00:00:00.0000000;1;4.98;Franchi S.p.A.;Via Monte Bianco 34;Torino;NULL;10100;Italy
10711;73;5;1997-10-21 10:48:00.0000000;1997-12-02 00:00:00.0000000;1997-10-29 00:00:00.0000000;2;52.41;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10712;37;3;1997-10-21 10:59:00.0000000;1997-11-18 00:00:00.0000000;1997-10-31 00:00:00.0000000;1;89.93;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10713;73;1;1997-10-22 08:32:00.0000000;1997-11-19 00:00:00.0000000;1997-10-24 00:00:00.0000000;1;167.05;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10714;73;5;1997-10-22 08:32:00.0000000;1997-11-19 00:00:00.0000000;1997-10-27 00:00:00.0000000;3;24.49;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10715;9;3;1997-10-23 13:06:00.0000000;1997-11-06 00:00:00.0000000;1997-10-29 00:00:00.0000000;1;63.20;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10716;66;4;1997-10-24 14:53:00.0000000;1997-11-21 00:00:00.0000000;1997-10-27 00:00:00.0000000;2;22.57;Rancho grande;Av. del Libertador 900;Buenos Aires;NULL;1010;Argentina
10717;25;1;1997-10-24 15:00:00.0000000;1997-11-21 00:00:00.0000000;1997-10-29 00:00:00.0000000;2;59.25;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10718;39;1;1997-10-27 08:49:00.0000000;1997-11-24 00:00:00.0000000;1997-10-29 00:00:00.0000000;3;170.88;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10719;45;8;1997-10-27 08:50:00.0000000;1997-11-24 00:00:00.0000000;1997-11-05 00:00:00.0000000;2;51.44;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10720;63;8;1997-10-28 09:32:00.0000000;1997-11-11 00:00:00.0000000;1997-11-05 00:00:00.0000000;2;9.53;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10721;65;5;1997-10-29 10:42:00.0000000;1997-11-26 00:00:00.0000000;1997-10-31 00:00:00.0000000;3;48.92;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10722;73;8;1997-10-29 11:00:00.0000000;1997-12-10 00:00:00.0000000;1997-11-04 00:00:00.0000000;1;74.58;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10723;91;3;1997-10-30 14:35:00.0000000;1997-11-27 00:00:00.0000000;1997-11-25 00:00:00.0000000;1;21.72;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10724;52;8;1997-10-30 14:41:00.0000000;1997-12-11 00:00:00.0000000;1997-11-05 00:00:00.0000000;2;57.75;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10725;21;4;1997-10-31 14:09:00.0000000;1997-11-28 00:00:00.0000000;1997-11-05 00:00:00.0000000;3;10.83;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
10726;19;4;1997-11-03 16:34:00.0000000;1997-11-17 00:00:00.0000000;1997-12-05 00:00:00.0000000;1;16.56;Eastern Connection;35 King George;London;NULL;WX3 6FW;UK
10727;68;2;1997-11-03 16:47:00.0000000;1997-12-01 00:00:00.0000000;1997-12-05 00:00:00.0000000;1;89.90;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10728;64;4;1997-11-04 16:55:00.0000000;1997-12-02 00:00:00.0000000;1997-11-11 00:00:00.0000000;2;58.33;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10729;47;8;1997-11-04 17:05:00.0000000;1997-12-16 00:00:00.0000000;1997-11-14 00:00:00.0000000;3;141.06;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10730;9;5;1997-11-05 15:26:00.0000000;1997-12-03 00:00:00.0000000;1997-11-14 00:00:00.0000000;1;20.12;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10731;14;7;1997-11-06 16:54:00.0000000;1997-12-04 00:00:00.0000000;1997-11-14 00:00:00.0000000;1;96.65;Chop-suey Chinese;Hauptstr. 31;Bern;NULL;3012;Switzerland
10732;9;3;1997-11-06 17:11:00.0000000;1997-12-04 00:00:00.0000000;1997-11-07 00:00:00.0000000;1;16.97;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10733;5;1;1997-11-07 14:58:00.0000000;1997-12-05 00:00:00.0000000;1997-11-10 00:00:00.0000000;3;110.11;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10734;31;2;1997-11-07 15:11:00.0000000;1997-12-05 00:00:00.0000000;1997-11-12 00:00:00.0000000;3;1.63;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10735;45;6;1997-11-10 08:29:00.0000000;1997-12-08 00:00:00.0000000;1997-11-21 00:00:00.0000000;2;45.97;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10736;37;9;1997-11-11 12:34:00.0000000;1997-12-09 00:00:00.0000000;1997-11-21 00:00:00.0000000;2;44.10;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10737;87;2;1997-11-11 12:52:00.0000000;1997-12-09 00:00:00.0000000;1997-11-18 00:00:00.0000000;2;7.79;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;NULL;51100;France
10738;76;2;1997-11-12 15:54:00.0000000;1997-12-10 00:00:00.0000000;1997-11-18 00:00:00.0000000;1;2.91;Spécialités du monde;25, rue Lauriston;Paris;NULL;75016;France
10739;87;3;1997-11-12 16:07:00.0000000;1997-12-10 00:00:00.0000000;1997-11-17 00:00:00.0000000;3;11.08;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;NULL;51100;France
10740;91;4;1997-11-13 15:11:00.0000000;1997-12-11 00:00:00.0000000;1997-11-25 00:00:00.0000000;2;81.88;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10741;4;4;1997-11-14 08:19:00.0000000;1997-11-28 00:00:00.0000000;1997-11-18 00:00:00.0000000;3;10.96;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10742;10;3;1997-11-14 08:34:00.0000000;1997-12-12 00:00:00.0000000;1997-11-18 00:00:00.0000000;3;243.73;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10743;4;1;1997-11-17 09:53:00.0000000;1997-12-15 00:00:00.0000000;1997-11-21 00:00:00.0000000;2;23.72;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10744;85;6;1997-11-17 10:09:00.0000000;1997-12-15 00:00:00.0000000;1997-11-24 00:00:00.0000000;1;69.19;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10745;65;9;1997-11-18 08:30:00.0000000;1997-12-16 00:00:00.0000000;1997-11-27 00:00:00.0000000;1;3.52;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10746;14;1;1997-11-19 13:20:00.0000000;1997-12-17 00:00:00.0000000;1997-11-21 00:00:00.0000000;3;31.43;Chop-suey Chinese;Hauptstr. 31;Bern;NULL;3012;Switzerland
10747;61;6;1997-11-19 13:33:00.0000000;1997-12-17 00:00:00.0000000;1997-11-26 00:00:00.0000000;1;117.33;Piccolo und mehr;Geislweg 14;Salzburg;NULL;5020;Austria
10748;73;3;1997-11-20 11:52:00.0000000;1997-12-18 00:00:00.0000000;1997-11-28 00:00:00.0000000;1;232.55;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10749;38;4;1997-11-20 11:58:00.0000000;1997-12-18 00:00:00.0000000;1997-12-19 00:00:00.0000000;2;61.53;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10750;89;9;1997-11-21 14:02:00.0000000;1997-12-19 00:00:00.0000000;1997-11-24 00:00:00.0000000;1;79.30;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
10751;70;3;1997-11-24 12:38:00.0000000;1997-12-22 00:00:00.0000000;1997-12-03 00:00:00.0000000;3;130.79;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
10752;55;2;1997-11-24 12:45:00.0000000;1997-12-22 00:00:00.0000000;1997-11-28 00:00:00.0000000;3;1.39;North/South;South House 300 Queensbridge;London;NULL;SW7 1RZ;UK
10753;27;3;1997-11-25 11:04:00.0000000;1997-12-23 00:00:00.0000000;1997-11-27 00:00:00.0000000;1;7.70;Franchi S.p.A.;Via Monte Bianco 34;Torino;NULL;10100;Italy
10754;50;6;1997-11-25 11:09:00.0000000;1997-12-23 00:00:00.0000000;1997-11-27 00:00:00.0000000;3;2.38;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;NULL;24100;Italy
10755;9;4;1997-11-26 12:31:00.0000000;1997-12-24 00:00:00.0000000;1997-11-28 00:00:00.0000000;2;16.71;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10756;77;8;1997-11-27 12:15:00.0000000;1997-12-25 00:00:00.0000000;1997-12-02 00:00:00.0000000;2;73.21;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10757;73;6;1997-11-27 12:26:00.0000000;1997-12-25 00:00:00.0000000;1997-12-15 00:00:00.0000000;1;8.19;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10758;70;3;1997-11-28 16:51:00.0000000;1997-12-26 00:00:00.0000000;1997-12-04 00:00:00.0000000;3;138.17;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
10759;2;3;1997-11-28 16:57:00.0000000;1997-12-26 00:00:00.0000000;1997-12-12 00:00:00.0000000;3;11.99;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;NULL;05021;Mexico
10760;51;4;1997-12-01 12:46:00.0000000;1997-12-29 00:00:00.0000000;1997-12-10 00:00:00.0000000;1;155.64;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
10761;67;5;1997-12-02 09:09:00.0000000;1997-12-30 00:00:00.0000000;1997-12-08 00:00:00.0000000;2;18.66;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10762;24;3;1997-12-02 09:18:00.0000000;1997-12-30 00:00:00.0000000;1997-12-09 00:00:00.0000000;1;328.74;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10763;23;3;1997-12-03 09:08:00.0000000;1997-12-31 00:00:00.0000000;1997-12-08 00:00:00.0000000;3;37.35;Folies gourmandes;184, chaussée de Tournai;Lille;NULL;59000;France
10764;20;6;1997-12-03 09:24:00.0000000;1997-12-31 00:00:00.0000000;1997-12-08 00:00:00.0000000;3;145.45;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10765;65;3;1997-12-04 15:49:00.0000000;1998-01-01 00:00:00.0000000;1997-12-09 00:00:00.0000000;3;42.74;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10766;58;4;1997-12-05 09:11:00.0000000;1998-01-02 00:00:00.0000000;1997-12-09 00:00:00.0000000;1;157.55;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
10767;78;4;1997-12-05 09:21:00.0000000;1998-01-02 00:00:00.0000000;1997-12-15 00:00:00.0000000;3;1.59;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
10768;4;3;1997-12-08 15:44:00.0000000;1998-01-05 00:00:00.0000000;1997-12-15 00:00:00.0000000;2;146.32;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10769;85;3;1997-12-08 16:01:00.0000000;1998-01-05 00:00:00.0000000;1997-12-12 00:00:00.0000000;1;65.06;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10770;34;8;1997-12-09 11:01:00.0000000;1998-01-06 00:00:00.0000000;1997-12-17 00:00:00.0000000;3;5.32;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10771;20;9;1997-12-10 09:14:00.0000000;1998-01-07 00:00:00.0000000;1998-01-02 00:00:00.0000000;2;11.19;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10772;44;3;1997-12-10 09:26:00.0000000;1998-01-07 00:00:00.0000000;1997-12-19 00:00:00.0000000;2;91.28;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10773;20;1;1997-12-11 15:03:00.0000000;1998-01-08 00:00:00.0000000;1997-12-16 00:00:00.0000000;3;96.43;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10774;24;4;1997-12-11 15:11:00.0000000;1997-12-25 00:00:00.0000000;1997-12-12 00:00:00.0000000;1;48.20;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10775;80;7;1997-12-12 09:33:00.0000000;1998-01-09 00:00:00.0000000;1997-12-26 00:00:00.0000000;1;20.25;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
10776;20;1;1997-12-15 12:10:00.0000000;1998-01-12 00:00:00.0000000;1997-12-18 00:00:00.0000000;3;351.53;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10777;31;7;1997-12-15 12:13:00.0000000;1997-12-29 00:00:00.0000000;1998-01-21 00:00:00.0000000;2;3.01;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10778;5;3;1997-12-16 15:14:00.0000000;1998-01-13 00:00:00.0000000;1997-12-24 00:00:00.0000000;1;6.79;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10779;53;3;1997-12-16 15:29:00.0000000;1998-01-13 00:00:00.0000000;1998-01-14 00:00:00.0000000;2;58.13;Morgenstern Gesundkost;Heerstr. 22;Leipzig;NULL;04179;Germany
